Date,RegionName,DaysOnZillow_AllHomes,InventorySeasonallyAdjusted_AllHomes,InventoryRaw_AllHomes,MedianListingPricePerSqft_AllHomes,MedianListingPrice_AllHomes,MedianPctOfPriceReduction_AllHomes,MedianPriceCutDollar_AllHomes,MedianRentalPricePerSqft_AllHomes,MedianRentalPrice_AllHomes,ZHVIPerSqft_AllHomes,PctOfHomesDecreasingInValues_AllHomes,PctOfHomesIncreasingInValues_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_AllHomes,PctOfListingsWithPriceReductions_AllHomes,PriceToRentRatio_AllHomes,Sale_Counts,Sale_Counts_Seas_Adj,Sale_Prices,ZHVI_AllHomes,ZRI_AllHomes,ZriPerSqft_AllHomes
6/30/17,"Hampshire, Massachusetts",82.75,449,546,182.2344322,289250,3.333888981,10000,,1750,169,23.26,62.03,12.97199116,16.07717042,12.21,193,131,244000,256900,1666,1.13
6/30/17,"Middlesex, Massachusetts",64,1919,2492,300.2383222,559000,2.895057255,20000,2.31884058,2700,298,4.66,90.32,11.75035368,14.37941473,16.62,2333,1414,462500,497600,2489,1.59
6/30/17,"Nantucket, Massachusetts",,,,1125.529244,2695000,,,,,784,40.67,53.05,8.117142995,7.486631016,13.25,,,,1421200,,
6/30/17,"Norfolk, Massachusetts",69.25,1229,1494,303.7753223,565000,2.859253844,20000,2.532679739,2645,282,5.99,87.56,12.64800404,15.01256281,14.89,1261,760,441400,459300,2509,1.62
6/30/17,"Plymouth, Massachusetts",75,1562,1810,236.9985141,425000,2.985074627,10900,1.526665395,2000,223,7.02,87.3,13.65882877,16.18906942,14.76,894,617,342400,357100,2003,1.328
6/30/17,"Suffolk, Massachusetts",62.5,793,984,597.3243464,649000,3.440860215,20900,3.328290469,2650,455,6.02,90.95,10.33863347,12.29343007,16.92,789,494,531700,514800,2566,2.382
6/30/17,"Worcester, Massachusetts",76.25,1877,2160,176.3717805,299900,2.986634959,10000,1.217391304,1500,169,6.59,87.66,14.54437772,16.67455061,12.55,1226,866,241000,259400,1688,1.152
6/30/17,"Alcona, Michigan",,,,,119900,,,,,,,,9.093963345,9.950248756,,,,,,,
6/30/17,"Alger, Michigan",,,,111.2804878,139950,,,,,,,,,,,,,,,1060,
6/30/17,"Allegan, Michigan",83.25,472,527,147.6221847,239900,3.631284916,10000,,,116,12.67,82.33,11.82351412,14.10891089,10.99,,,,161800,,
6/30/17,"Alpena, Michigan",,169,183,,108950,5.479452055,5100,,,,,,12.08415092,13.47305389,,,,,,847,
6/30/17,"Antrim, Michigan",,191,213,,159900,4.782939832,9520,,,110,66.35,30.6,7.134369722,8.626760563,11.36,,,,139100,1054,0.812
6/30/17,"Arenac, Michigan",,,,,105000,,,,,,,,10.93636278,12.03007519,,,,,,842,
6/30/17,"Baraga, Michigan",,,,124.9053747,,,,,,,,,,,,,,,,,
6/30/17,"Barry, Michigan",,256,289,119.9,211210,4.701524778,10000,,,111,20.26,73.54,14.03783294,16.34615385,10.78,175,126,130200,151900,1161,0.892
6/30/17,"Bay, Michigan",,309,322,,89450,4.894179894,4100,,,45,34.52,56.79,16.91359963,16.73414305,8.58,,,,89900,882,0.628
6/30/17,"Benzie, Michigan",,289,306,169.5014663,249900,3.970367201,15050,,,111,19.13,77.47,8.407026484,9.485094851,11.76,,,,178000,1240,0.792
6/30/17,"Berrien, Michigan",79.375,1355,1494,,213592.5,3.335557038,8850,,,95,14.93,79.7,12.61122424,15.16822945,10.1,,,,135600,,
6/30/17,"Branch, Michigan",,251,284,,138249.5,4.814814815,6000,,,69,47.47,44.97,11.61424674,14.28571429,8.6,,,,101100,945,0.704
6/30/17,"Calhoun, Michigan",82.5,297,308,,119900,5.139703346,5000,,,76,18.14,74.21,16.27867531,17.82511211,8.66,,,,101900,1008,0.744
6/30/17,"Cass, Michigan",,399,460,146.1875,230000,4.00160064,10000,,,,,,14.28040189,20.45454545,,,,,,1011,0.752
6/30/17,"Charlevoix, Michigan",,537,554,171.4448599,240000,5.521048999,10000,,,,,,6.675403782,7.748538012,,,,,,1114,0.764
6/30/17,"Cheboygan, Michigan",,332,370,120.5330103,164950,6.064281383,9000,,,,,,8.194073452,10.48824593,,,,,,933,0.662
6/30/17,"Chippewa, Michigan",,,,,119000,,,,,,,,7.411056936,10.27496382,,,,,,894,
6/30/17,"Clare, Michigan",,466,514,79.19746568,88500,5.169650013,5000,,,,,,7.487337588,10.25104603,,,,,,823,0.67
6/30/17,"Clinton, Michigan",,279,304,123.9583333,214900,3.537325031,9950,,,113,18.07,72.22,10.97943535,12.75720165,11.08,,,,168000,1247,0.852
6/30/17,"Crawford, Michigan",,187,203,87.70719884,119900,5.344970195,9000,,,,13.55,83.34,10.2258039,11.96581197,8.35,,,,85800,,
6/30/17,"Delta, Michigan",,,,80.26030369,115000,5.265929437,5000,,,,49.35,44.76,9.136502424,10.57268722,8.05,,,,86900,890,0.634
6/30/17,"Dickinson, Michigan",,,,74.29563492,99900,,,,,62,,,,,,,,,,,
6/30/17,"Eaton, Michigan",76.625,418,436,104.0531097,159900,3.344481605,5000,,,99,12.83,81.44,11.71007593,12.53333333,10.38,,,,142800,1140,0.816
6/30/17,"Emmet, Michigan",,543,578,,229000,5.60169777,12950,,,101,42.96,50.42,8.19683117,9.322033898,11.75,,,,187900,,
6/30/17,"Genesee, Michigan",72.5,1109,1071,107.7894158,137900,4.057239057,5000,,700,44,16.66,77.04,14.11002043,14.73377097,9.15,,,,95900,,0.51
6/30/17,"Gladwin, Michigan",,351,414,,124900,5.532463491,5388,,,,20.87,74.02,12.82738205,15.50218341,9.64,,,,100700,866,
6/30/17,"Gogebic, Michigan",,,,74.10083349,99900,,,,,,,,,,,,,,,,
6/30/17,"Grand Traverse, Michigan",,803,887,189.9,295000,3.336015614,10000,1.184895833,,151,13.9,81.66,9.215884709,10.81967213,11.77,,,,203300,1447,1.09
6/30/17,"Gratiot, Michigan",,243,244,,89000,4.766444233,5000,,,,22.28,73.7,7.072548483,8.710801394,8.31,,,,83800,845,
6/30/17,"Hillsdale, Michigan",,213,242,91.80704441,134950,5.226480836,7400,,,91,24.15,69.07,13.81900923,18.26086957,9.72,,,,116300,,
6/30/17,"Houghton, Michigan",,,,,125000,,,,,,,,10.2837784,13.6627907,,,,,,898,0.558
6/30/17,"Huron, Michigan",,357,394,88.98623853,99900,5.915228989,6700,,,,,,10.12588174,13.59026369,,,,,,,
6/30/17,"Ingham, Michigan",71,1156,1230,112.7659574,134900,3.982782302,5000,,850,93,16.76,76.52,11.34828855,11.99606686,8.65,,,,125500,1171,0.894
6/30/17,"Ionia, Michigan",,170,182,95.38073854,139900,5.05,5000,,,94,11.41,83.51,11.70932469,13.26164875,10.28,,,,129800,1071,0.786
6/30/17,"Iosco, Michigan",,,,,99900,5.443786982,5000,,,70,42.13,51.96,7.534259518,9.85915493,7.85,,,,80900,860,0.714
6/30/17,"Iron, Michigan",,,,106.7857143,92450,,,,,,,,,,,,,,,817,
6/30/17,"Isabella, Michigan",,201,213,91.22885129,138950,4.003202562,5000,,,,,,10.07895298,11.92842942,,,,,,918,0.574
6/30/17,"Jackson, Michigan",,555,578,112.1676431,139900,4.845936162,5000,,,78,12.6,82.56,12.91199916,13.87596899,10.4,,,,122700,925,0.662
6/30/17,"Kalamazoo, Michigan",71.625,848,856,122.0407088,186450,3.338898164,8000,,1200,93,9.88,83.29,13.97520777,15.63810665,9.25,,,,145800,1267,0.862
6/30/17,"Kalkaska, Michigan",,251,282,,129900,4.803005379,5700,,,,,,11.68081781,13.42857143,,,,,,885,
6/30/17,"Kent, Michigan",53.75,1073,1152,134.2458678,214999,3.22684737,9000,1.056034483,1350,103,3.96,93.81,15.24213017,16.33057851,10.17,1632,1264,168300,168500,1346,0.932
6/30/17,"Lake, Michigan",,202,232,98.73945148,89900,6,5000,,,,,,13.17957747,14.89361702,,,,,,847,0.69
6/30/17,"Lapeer, Michigan",,429,461,,184900,3.585236322,6000,,,106,8.23,88.38,14.90795933,17.18309859,11.75,79,69,,163900,1121,0.73
6/30/17,"Leelanau, Michigan",,412,458,,299900,4.545454545,10100,,,164,,,8.608937775,11.1627907,,,,,,,
6/30/17,"Lenawee, Michigan",81.5,419,456,,150000,4.366812227,6900,,,101,6.45,90.92,11.49706555,12.83783784,10.85,,,,140100,1016,0.748
6/30/17,"Livingston, Michigan",63.25,632,696,144.4435003,279900,2.908692484,10000,0.939663699,1350,142,5.86,88.4,16.54166503,18.70640457,11.73,,,,244700,1648,0.99
6/30/17,"Mackinac, Michigan",,315,327,117.7218345,164900,,,,,,,,5.980419351,8.918918919,,,,,,1010,
6/30/17,"Macomb, Michigan",63.5,,,119.9912702,170000,3.073145394,5400,0.965783664,1000,113,7.34,88.31,14.39516389,14.01960784,10.1,2009,1660,,158900,1260,0.944
6/30/17,"Manistee, Michigan",,352,378,129.9,156750,6.362878577,9000,,,80,26.13,68.61,11.37657219,13.37868481,9.82,,,,116800,979,0.684
6/30/17,"Marquette, Michigan",,,,117.9544125,159900,3.176082635,5000,,,89,51.51,39.03,11.54078501,15.58282209,9.03,,,,136800,,0.724
6/30/17,"Mason, Michigan",,323,373,,148500,4.465556153,5050,,,,,,9.398156652,12.27272727,,,,,,1047,0.81
6/30/17,"Mecosta, Michigan",,418,494,92.53472222,143000,3.847633705,5999,,,72,33.81,57.4,12.33384842,14.60101868,8.04,,,,100700,,
6/30/17,"Menominee, Michigan",,,,,,,,,,,,,,,,,,,,,
6/30/17,"Midland, Michigan",,469,496,94.6969697,150000,3.448275862,6000,,,86,20.32,71.26,14.43035876,15.33586819,10.45,,,,125200,983,0.696
6/30/17,"Missaukee, Michigan",,114,126,95.55457057,134950,,,,,70,,,12.20045683,14.91712707,,,,,,,
6/30/17,"Monroe, Michigan",80,694,694,115.5243604,154700,3.705762588,5900,,,91,18.46,71.69,13.118678,14.12429379,11.88,,,,152700,1080,0.702
6/30/17,"Montcalm, Michigan",,282,314,,129900,4.446420631,5000,,,71,32.79,61.33,14.78848659,17.61006289,9.34,,,,103700,896,0.666
6/30/17,"Montmorency, Michigan",,,,83.43955301,97199.5,6.791882139,5000,,,,,,8.83852844,11.37931034,,,,,,,
6/30/17,"Muskegon, Michigan",69,458,481,95.91013825,137000,4.765308824,5000,0.717929897,800,85,13.74,79.17,15.46683463,17.18898386,9.55,,,,111600,,0.73
6/30/17,"Newaygo, Michigan",,296,335,,136500,4.952380952,8500,,,79,39.73,52.86,12.56307787,15.45454545,9.16,,,,101100,910,0.714
6/30/17,"Oakland, Michigan",61.25,4018,4268,151.2,309000,3.163786891,10000,1.104166667,1500,134,6.6,88.03,16.84165406,18.13465784,11.13,,,,222600,1611,1.026
6/30/17,"Oceana, Michigan",,288,325,,170000,4.88786659,10000,,,85,,,11.88015268,13.91076115,,,,,,,
6/30/17,"Ogemaw, Michigan",,287,312,90.58006536,115000,6.256517205,5000,,,,,,7.671053683,9.828009828,,,,,,,
6/30/17,"Ontonagon, Michigan",,,,77.58260403,,,,,,,,,,,,,,,,,
6/30/17,"Osceola, Michigan",,224,242,88.08823529,114000,4.981229636,5000,,,,29.61,65.81,9.032141659,11.33333333,8.78,,,,87900,852,0.608
6/30/17,"Oscoda, Michigan",,210,212,66.26527256,79700,,,,,,,,3.5249045,6.785714286,,,,,,773,
6/30/17,"Otsego, Michigan",,308,351,,144900,4.15403641,5700,,,68,11.39,84.59,10.72075687,12.23529412,10.28,,,,117000,931,0.584
6/30/17,"Ottawa, Michigan",58.25,712,772,148.0033197,262900,2.941176471,10000,0.996849662,1297.5,120,9.21,85.79,13.63992958,15.21598968,10.68,741,565,191400,187900,1423,0.9
6/30/17,"Presque Isle, Michigan",,209,242,,134900,4.40267335,5000,,,,,,10.40964925,12.96296296,,,,,,,
6/30/17,"Roscommon, Michigan",,714,798,86.34778298,110000,4.795282418,5000,,,,,,12.02626097,15.8203125,,,,,,,
6/30/17,"Saginaw, Michigan",76,,,80.45072689,124400,3.450060479,5000,,,60,9.79,84.52,13.57453444,15.07692308,8.53,,,,78300,747,0.598
6/30/17,"Saint Clair, Michigan",81,474,497,,159900,3.513325623,5000,,,94,16.57,77.12,15.95714064,17.18898386,10.95,,,,146800,1102,0.702
6/30/17,"Saint Joseph, Michigan",,285,312,93.33333333,145000,3.161148119,5000,,,71,17.01,77.15,12.06642473,13.87163561,9.49,,,,113900,974,0.666
6/30/17,"Sanilac, Michigan",,264,294,85.1832731,119900,4.728789986,5100,,,,,,12.09232883,13.51981352,,,,,,862,
6/30/17,"Schoolcraft, Michigan",,,,113.5934832,128500,,,,,,,,,,,,,,,,
6/30/17,"Shiawassee, Michigan",,261,256,88.38581749,120000,4.1875,5000,,,65,15.06,79.27,12.83862638,13.63636364,9.43,,,,109400,970,0.714
6/30/17,"Tuscola, Michigan",,250,269,,89900,5.379746835,5000,,,,23.88,70.86,10.97645318,13.59447005,8.51,,,,88400,,
6/30/17,"Van Buren, Michigan",,225,260,125.754717,205900,3.705075954,8100,,,88,30.05,62.17,14.36132215,18.8034188,10.08,,,,134100,1086,0.756
6/30/17,"Washtenaw, Michigan",60.5,849,978,156.4700379,294025,3.447782546,10400,1.138090633,,177,6.99,87.32,11.20057956,12.18711531,11.7,,,,252000,1807,1.236
6/30/17,"Wayne, Michigan",68.25,4594,4500,90.5141202,109900,4.170141785,5000,0.89546893,875,70,5.67,91.21,14.17969934,14.28910234,7.44,3543,3547,,72800,839,0.856
6/30/17,"Wexford, Michigan",,264,273,,129950,4.134133653,8000,,,63,14.27,81.34,10.11910934,11.23287671,9.59,,,,108200,918,0.566
6/30/17,"Aitkin, Minnesota",,,,197.784019,200000,4.448619435,9350,,,,34.82,53.92,13.39437091,18.47826087,10.28,,,,160500,,
6/30/17,"Anoka, Minnesota",61.5,797,876,179.9788136,259000,2.724708414,10000,1.154903537,1495,186,2.51,95.57,14.32487201,15.88042971,12.04,,,,229600,1550,1.282
6/30/17,"Becker, Minnesota",,219,268,202.3785425,286499.5,,,,,175,29.06,61.58,14.19394399,18.15856777,12.27,,,,206300,1364,1.172
6/30/17,"Beltrami, Minnesota",,238,270,137.5661376,199000,,,,,,19.53,72.73,8.604924227,11.60092807,10.14,,,,153700,1254,1.004
6/30/17,"Benton, Minnesota",,118,142,100.766129,184898,2.668564566,5000,,,96,,,17.01818349,19.82378855,,,,,,,
6/30/17,"Blue Earth, Minnesota",,167,178,147.8174603,209900,2.924791086,7000,,,133,16.78,73.84,16.76321934,18.29652997,10.82,,,,180400,1386,0.978
6/30/17,"Brown, Minnesota",,,,87.85714286,122450,,,,,,,,17.03754867,19.51219512,,,,,,,
6/30/17,"Carlton, Minnesota",,140,167,,169900,3.449301219,5100,,,,23.09,66.19,19.01365748,22.06405694,10.72,,,,160700,1251,
6/30/17,"Carver, Minnesota",,294,332,182.2916667,369900,2.68268947,10000,1.22921222,1650,180,8.99,82.52,13.18836825,14.73429952,12.96,357,250,300100,299200,1838,1.172
6/30/17,"Cass, Minnesota",,398,441,178.9161215,250000,3.618839789,10000,,,,,,13.62037303,19.23076923,,,,,,,
6/30/17,"Chippewa, Minnesota",,,,,101400,,,,,41,53.59,39.05,,,5.7,,,,77300,,
6/30/17,"Chisago, Minnesota",,144,178,181.2957149,255000,2.914285714,6000,,,169,20.09,68.97,10.14209071,11.85185185,12.32,,,,214600,1437,1.118
6/30/17,"Clay, Minnesota",,228,234,,221450,2.102973169,5000,,1325,120,30.49,54.76,16.87892589,20.2739726,10.97,,,,178000,1318,0.852
6/30/17,"Clearwater, Minnesota",,25,30,,156000,,,,,,,,,,,,,,,,
6/30/17,"Cook, Minnesota",,202,216,200.3880517,249900,,,,,,,,5.379281567,6.967213115,,,,,,,
6/30/17,"Cottonwood, Minnesota",,80,84,81.19918699,88700,,,,,,,,,,,,,,,,
6/30/17,"Crow Wing, Minnesota",,674,739,195.4347826,245000,3.334444815,10000,,,137,,,15.59855321,19.64107677,,,,,,1202,1.082
6/30/17,"Dakota, Minnesota",62,861,968,175.7890531,295000,2.53968254,10000,1.112848539,1525,219,9.74,77.47,13.78472295,14.76683938,12.53,982,746,250200,258300,1685,1.468
6/30/17,"Dodge, Minnesota",,61,70,152.9206224,,,,,,146,8.94,87.87,12.59780702,15.10791367,11.6,,,,189900,1351,1.024
6/30/17,"Douglas, Minnesota",,286,338,167.4400235,249900,2.777777778,7500,,,168,38.82,54.58,18.71817153,22.57281553,13.16,,,,219500,1327,1.076
6/30/17,"Faribault, Minnesota",,,,,,,,,,74,52.73,43.37,,,5.8,,,,71500,1058,0.964
6/30/17,"Fillmore, Minnesota",,71,80,73.99124697,125000,6.896551724,6000,,,86,27.16,67.52,6.772754154,7.633587786,9.87,,,,145300,,
6/30/17,"Freeborn, Minnesota",,131,150,88.99604095,119900,5.556790398,7600,,,,,,12.12091301,13.55311355,,,,,,1026,0.798
6/30/17,"Goodhue, Minnesota",,186,200,154.4041451,219900,3.785384336,10000,,,141,7.82,87.53,7.377790954,9.253731343,10.64,,,,172300,1340,1.13
6/30/17,"Grant, Minnesota",,61,62,90.72777464,139750,,,,,,,,,,,,,,,,
6/30/17,"Hennepin, Minnesota",62,2839,3211,215.0956284,329900,2.899391128,10000,1.377005348,1650,205,5.42,89.38,14.24878527,15.83614337,12.5,3141,2298,,255700,1709,1.386
6/30/17,"Houston, Minnesota",,57,62,81.34328358,189000,,,,,75,17.02,74.41,,,10.62,,,,160000,1286,0.614
6/30/17,"Hubbard, Minnesota",,202,236,141.9827567,242200,,,,,117,30.69,60.2,13.7989027,17.27574751,11.03,,,,174500,,
6/30/17,"Isanti, Minnesota",,143,164,166.3531114,219150,3.573981415,10000,,,153,20.46,69.09,13.31454606,15.80645161,11.35,86,59,,180100,1330,1.118
6/30/17,"Itasca, Minnesota",,426,499,147.032563,179900,4.00160064,6500,,,129,34.49,55.76,10.52946345,15.26162791,9.9,,,,142900,1193,1.092
6/30/17,"Kanabec, Minnesota",,72,90,97.48914416,162450,,,,,89,26.65,67.43,,,10.24,,,,156000,1272,0.72
6/30/17,"Kandiyohi, Minnesota",,,,150.7354089,199888,3.577926016,7000,,,97,53.73,36.57,16.94938802,20.10050251,10.74,,,,159100,1231,0.75
6/30/17,"Koochiching, Minnesota",,,,,,,,,,,,,,,,,,,,,
6/30/17,"Lake, Minnesota",,214,221,136.8842929,149900,,,,,,30.98,64.38,13.16457912,13.57466063,10.84,,,,159500,,
6/30/17,"Le Sueur, Minnesota",,115,122,89.5480226,201900,3.449465333,8000,,,,,,9.896657263,12.61261261,,37,23,,,1383,0.62
6/30/17,"Lyon, Minnesota",,,,,139450,,,,,58,33.37,60.54,,,8.9,,,,127400,1191,0.512
6/30/17,"McLeod, Minnesota",,80,89,140.3113163,164900,2.326663564,5000,,,97,22.88,68.09,8.092693247,10.82474227,10.38,,,,155600,1236,0.706
6/30/17,"Martin, Minnesota",,83,93,73.05013928,99900,,,,,52,32.81,54.54,5.500814793,5.263157895,7.37,,,,93500,,
6/30/17,"Meeker, Minnesota",,92,110,116.7127496,154900,,,,,124,29.19,63.97,15.05396972,18.79699248,10.12,,,,144900,1194,1.09
6/30/17,"Mille Lacs, Minnesota",,152,164,151.3735278,187000,3.480329567,5100,,,120,37.46,53.99,10.81211578,13.57466063,10.76,43,38,,163200,1278,0.988
6/30/17,"Morrison, Minnesota",,146,164,71.12362882,174900,3.450655625,5900,,,80,27.63,66.08,15.91868645,19.46902655,11.5,,,,170000,1229,0.576
6/30/17,"Mower, Minnesota",,,,81.18968998,114900,,,,,79,17.63,76.27,,,8.37,,,,95400,,
6/30/17,"Murray, Minnesota",,,,76.82291667,99500,,,,,,,,,,,,,,,,
6/30/17,"Nicollet, Minnesota",,79,96,95.68051131,204000,,,,,,,,15.92163659,19.25465839,,,,,,1292,0.882
6/30/17,"Nobles, Minnesota",,,,,,,,,,,,,,,,,,,,1097,1.06
6/30/17,"Norman, Minnesota",,28,30,,,,,,,,,,,,,,,,,,
6/30/17,"Olmsted, Minnesota",69.75,329,388,201.011877,,2.723735409,10000,1.452954752,1275,162,6.05,88.33,9.245576838,11.03622578,12.04,,,,203700,1399,1.122
6/30/17,"Otter Tail, Minnesota",,357,410,83.77094972,189900,3.37204472,10000,,,97,29.03,61.98,10.62083757,15.17857143,13.13,,,,202800,1269,0.668
6/30/17,"Pennington, Minnesota",,,,,163000,,,,,,30.9,60.5,,,10.11,,,,151600,,
6/30/17,"Pine, Minnesota",,102,126,109.2531876,169900,5.405405405,10000,,,,17.45,77.62,11.63090356,12.35955056,9.93,,,,146700,,
6/30/17,"Polk, Minnesota",,,,140.5334674,,,,,,,,,,,,,,,,1189,0.87
6/30/17,"Pope, Minnesota",,73,82,180.8823529,,,,,,,,,,,,,,,,,
6/30/17,"Ramsey, Minnesota",61.25,849,918,171.8528996,249900,3.227888961,10000,1.249023438,1450,167,3.22,94.13,15.66301866,16.68726823,12.23,1086,769,210800,226500,1502,1.164
6/30/17,"Redwood, Minnesota",,,,88.88888889,99900,,,,,,,,,,,,,,,1084,1.032
6/30/17,"Renville, Minnesota",,,,81.51960755,89900,,,,,,,,,,,,,,,1105,0.984
6/30/17,"Rice, Minnesota",,187,204,196.7613353,299900,,,,,151,6.39,90.06,,,11.75,,,,195500,1373,1.052
6/30/17,"Rock, Minnesota",,,,,118550,,,,,,,,,,,,,,,1148,
6/30/17,"Roseau, Minnesota",,,,80.67384967,139900,,,,,,,,,,,,,,,,
6/30/17,"Saint Louis, Minnesota",73.75,951,1044,174.0909091,168800,4.291845494,9000,,1300,152,23.11,69,10.82863465,13.91251519,10.01,,,,134400,1124,1.236
6/30/17,"Scott, Minnesota",63.25,436,503,187.1464226,329450,2.387527123,10000,1.049342105,1550,192,15.75,72.64,14.8032407,16.34948097,12.82,430,282,260400,285400,1814,
6/30/17,"Sherburne, Minnesota",70,301,342,201.1979149,259000,2.615263386,10000,,,176,3.02,95.25,14.96049974,16.97860963,12.65,265,182,208600,228400,,1.154
6/30/17,"Sibley, Minnesota",,47,50,,,,,,,,,,,,,,,,,1202,
6/30/17,"Stearns, Minnesota",,647,721,118.8789511,197500,2.993789862,5000,,,100,9.12,85.14,13.30033793,15.85144928,11.17,,,,170000,1236,0.67
6/30/17,"Steele, Minnesota",,84,102,99.92857143,169900,2.919579118,5000,,,98,8.49,88.1,13.19264665,14.01869159,10.54,,,,158700,1246,0.752
6/30/17,"Stevens, Minnesota",,,,,130700,,,,,,,,,,,,,,,1125,
6/30/17,"Swift, Minnesota",,,,69.3287037,,,,,,,,,,,,,,,,,
6/30/17,"Todd, Minnesota",,121,150,122.5490196,169000,,,,,96,27.75,66.84,11.16751192,13.96648045,9.47,,,,130100,,
6/30/17,"Traverse, Minnesota",,,,,,,,,,,,,,,,,,,,1031,0.998
6/30/17,"Wabasha, Minnesota",,101,121,100.3344482,199000,,,,,94,24.3,69.36,4.539470657,8.808290155,11.54,,,,177000,,
6/30/17,"Wadena, Minnesota",,,,99.63942308,131950,,,,,84,32.6,59.14,,,7.9,,,,103000,,
6/30/17,"Waseca, Minnesota",,,,113.8660645,129900,5.407447131,10000,,,112,,,10.47740156,12.09677419,,,,,,,
6/30/17,"Washington, Minnesota",65.25,828,938,185.7559289,361200,2.690241869,10000,1.087386489,1650,137,5.39,87.25,14.67616018,16.21751684,12.72,778,562,265700,272300,1751,0.922
6/30/17,"Watonwan, Minnesota",,42,42,60.99348534,91499.5,,,,,,,,,,,,,,,,
6/30/17,"Winona, Minnesota",,137,140,106.281014,167900,3.114186851,5600,,,98,12.18,80.38,13.2300912,14.51612903,9.7,,,,141700,,
6/30/17,"Wright, Minnesota",70,441,496,188.5242389,269900,2.567398326,6950,1.285046729,1417.5,185,17.45,74.08,13.34812184,14.78599222,11.94,,,,215500,1452,1.266
6/30/17,"Yellow Medicine, Minnesota",,49,55,,87000,,,,,,,,,,,,,,,1149,0.97
6/30/17,"Adams, Mississippi",,,,,150000,,,,,76,,,,,9.15,,,,108800,975,0.604
6/30/17,"Alcorn, Mississippi",,100,88,67.39735146,149900,,,,,63,,,,,8.68,,,,104800,,
6/30/17,"Amite, Mississippi",,,,,,,,,,,,,,,,,,,,856,0.44
6/30/17,"Attala, Mississippi",,,,60.27904949,,,,,,,,,,,,,,,,,
6/30/17,"Benton, Mississippi",,,,,,,,,,52,,,,,7.39,2,2,,77400,,
6/30/17,"Bolivar, Mississippi",,,,,,,,,,69,,,,,9.06,,,,122700,,
6/30/17,"Calhoun, Mississippi",,28,26,55.81668625,,,,,,,,,,,,,,,,,
6/30/17,"Chickasaw, Mississippi",,,,,,,,,,45,,,,,6.77,,,,70400,,
6/30/17,"Choctaw, Mississippi",,,,,,,,,,56,,,,,8.06,,,,91600,,
6/30/17,"Claiborne, Mississippi",,,,,,,,,,45,,,,,7.22,,,,69700,,
6/30/17,"Clarke, Mississippi",,,,,,,,,,48,,,,,7.46,,,,81400,,
6/30/17,"Clay, Mississippi",,88,86,63.57633559,126500,,,,,60,,,,,7.78,,,,84400,,
6/30/17,"Coahoma, Mississippi",,,,,,,,,,50,,,,,7.03,,,,72100,,
6/30/17,"Copiah, Mississippi",,,,71.65178571,135000,,,,,61,,,,,,2,4,,,893,0.654
6/30/17,"Covington, Mississippi",,,,69.62209302,,,,,,58,,,,,8.45,,,,97100,,
6/30/17,"DeSoto, Mississippi",65.5,665,678,88.87510339,214900,2.084201751,5000,0.742557582,1260,92,11.27,77.64,12.43932117,13.49134002,9.26,,,,147700,1299,0.826
6/30/17,"Forrest, Mississippi",,288,291,89.05388205,150000,4.186718667,6650,,975,71,,,13.3266022,15.18072289,8.62,,,,110900,1065,0.678
6/30/17,"George, Mississippi",,,,72.92616226,119000,,,,,71,,,,,9.9,,,,127800,,
6/30/17,"Greene, Mississippi",,,,67.00374532,110000,,,,,,,,,,,,,,,,
6/30/17,"Grenada, Mississippi",,,,65.37043245,,,,,,60,,,,,8.35,,,,96900,,
6/30/17,"Hancock, Mississippi",,792,756,86.86241451,174900,4.193920739,8000,0.72,937.5,84,,,12.73999219,13.96226415,9.97,,,,132300,1083,0.716
6/30/17,"Harrison, Mississippi",,1653,1604,101.1644833,175000,3.25203252,5000,0.777777778,1000,,,,11.81435448,13.15396114,,,,,,975,0.608
6/30/17,"Hinds, Mississippi",98.25,764,819,90.248307,155000,3.777777778,5400,0.697932053,850,,,,15.98396743,18.18996416,,229,227,,,871,0.68
6/30/17,"Holmes, Mississippi",,,,,,,,,,54,,,,,7.32,,,,77700,,
6/30/17,"Humphreys, Mississippi",,,,,,,,,,45,,,,,6.99,,,,68900,,
6/30/17,"Itawamba, Mississippi",,,,77.4957443,140000,,,,,61,,,,,8.54,,,,101900,959,0.588
6/30/17,"Jackson, Mississippi",,987,930,87.15846995,153900,3.482758621,5000,0.725,987.5,74,,,12.40487904,13.33333333,8.91,,,,111700,1041,0.684
6/30/17,"Jasper, Mississippi",,,,,,,,,,59,,,,,8.45,,,,98400,,
6/30/17,"Jefferson, Mississippi",,,,,,,,,,,,,,,,,,,,781,0.512
6/30/17,"Jefferson Davis, Mississippi",,,,,,,,,,64,,,,,8.09,,,,90500,,
6/30/17,"Jones, Mississippi",,,,67.97066015,129900,,,,,,,,6.579906277,6.976744186,,,,,,,
6/30/17,"Lafayette, Mississippi",,392,423,141.4978809,299900,2.836879433,10000,,,107,,,8.623653176,10.35460993,10.28,,,,178500,1430,0.864
6/30/17,"Lamar, Mississippi",,332,352,89.83607015,199999.5,3.389830508,7000,,,72,,,12.30931411,14.375,10.36,,,,150800,1245,0.586
6/30/17,"Lauderdale, Mississippi",,,,67.64540891,140450,3.344481605,3400,,,,,,4.947524331,3.930131004,,,,,,1008,0.566
6/30/17,"Lawrence, Mississippi",,,,,,,,,,,,,,,8.09,,,,93900,,
