Date,RegionName,DaysOnZillow_AllHomes,InventorySeasonallyAdjusted_AllHomes,InventoryRaw_AllHomes,MedianListingPricePerSqft_AllHomes,MedianListingPrice_AllHomes,MedianPctOfPriceReduction_AllHomes,MedianPriceCutDollar_AllHomes,MedianRentalPricePerSqft_AllHomes,MedianRentalPrice_AllHomes,ZHVIPerSqft_AllHomes,PctOfHomesDecreasingInValues_AllHomes,PctOfHomesIncreasingInValues_AllHomes,PctOfListingsWithPriceReductionsSeasAdj_AllHomes,PctOfListingsWithPriceReductions_AllHomes,PriceToRentRatio_AllHomes,ZHVI_AllHomes,ZRI_AllHomes,ZRI_AllHomesPlusMultifamily,ZriPerSqft_AllHomes
12/31/17,"Dane, Wisconsin",,1738,1319,173.0953649,299900,2.852664577,9900,1.282131386,1600,168,10.42,81.39,11.41723214,6.224279835,13.61,252400,1505,1495,1.116
12/31/17,"Dodge, Wisconsin",,396,358,,138750,5.025125628,5000,,,88,17.4,75.88,13.02626057,9.287257019,11.49,151900,1132,1127,0.706
12/31/17,"Door, Wisconsin",,,,156.8613139,264900,3.894230769,10000,,,,23.47,68.9,6.338835605,3.862068966,14.11,235700,1178,1105,
12/31/17,"Douglas, Wisconsin",,250,217,,149000,5.118733509,5000,,1000,88,,,13.97906798,10.07194245,,,996,990,0.73
12/31/17,"Dunn, Wisconsin",,199,164,,185450,2.314633189,5000,,,85,10.78,83.41,12.01797276,7.070707071,11.61,154800,1110,1106,0.592
12/31/17,"Eau Claire, Wisconsin",,379,314,119.3409742,189900,4.987581313,6050,,,115,9.23,85.72,9.081885655,4.744525547,11.48,170100,1262,1240,0.852
12/31/17,"Florence, Wisconsin",,,,98.68421053,139450,,,,,,,,,,,,,,
12/31/17,"Fond du Lac, Wisconsin",,536,469,84.27030988,139900,3.847555746,4450,,,80,9.99,83.67,10.74809431,6.825938567,14.47,145500,906,904,0.548
12/31/17,"Forest, Wisconsin",,171,160,115.6245189,129000,,,,,,,,,,,,,,
12/31/17,"Grant, Wisconsin",,176,154,78.75549964,139900,,,,,,21.18,70.51,5.480076816,1.990049751,9.62,128300,1123,1095,
12/31/17,"Green, Wisconsin",,139,110,,203450,3.573981415,5900,,,90,20.73,72.03,13.69958491,10.2739726,11.61,160500,1153,1149,0.694
12/31/17,"Green Lake, Wisconsin",,276,250,164.0368179,182450,3.717472119,5000,,,,41.51,52.95,8.941990435,5.454545455,10.87,143400,1064,1005,
12/31/17,"Iowa, Wisconsin",,140,131,,185250,6.251562891,10000,,,92,17.23,78.2,7.777855119,3.164556962,11.74,158400,1144,1142,0.694
12/31/17,"Iron, Wisconsin",,192,184,136.1378205,171500,,,,,,,,6.853844046,3.260869565,,,,,
12/31/17,"Jackson, Wisconsin",,124,113,80.05373832,144950,5.917159763,10000,,,,,,12.43618367,10.15625,,,,,
12/31/17,"Jefferson, Wisconsin",,333,282,,,2.704164413,5000,,,107,35.77,50.65,9.13197119,4.583333333,12.44,185200,1234,1230,0.786
12/31/17,"Juneau, Wisconsin",,217,187,105.5882353,141450,5.393942771,5099,,,,,,9.825273311,6.086956522,,,992,927,
12/31/17,"Kenosha, Wisconsin",,564,494,125.5758196,179900,3.048246035,5000,0.946430278,1250,127,13.65,78.92,11.57063999,7.493540052,10.44,169000,1389,1348,1.05
12/31/17,"Kewaunee, Wisconsin",,109,105,,149900,,,,,72,,,6.006037711,2.752293578,,,955,952,0.59
12/31/17,"La Crosse, Wisconsin",,319,283,116.9265757,205400,3.171588118,5500,,,98,15.44,77.69,11.67302164,7.389162562,11.39,155900,,,
12/31/17,"Lafayette, Wisconsin",,70,66,,110000,,,,,,,,7.443589642,3.896103896,,,,,
12/31/17,"Langlade, Wisconsin",,,,110.8110119,114900,,,,,,,,,,,,,,
12/31/17,"Lincoln, Wisconsin",,305,278,,129000,5.430623522,4500,,,,,,9.131772881,5.514705882,,,,,
12/31/17,"Manitowoc, Wisconsin",,405,364,65.24665552,109900,5.303070478,5000,,,,,,11.09099303,7.189542484,,,949,944,0.618
12/31/17,"Marathon, Wisconsin",,630,538,,144900,4.703897222,5000,,,83,19.17,73.42,9.130058295,5.490654206,11.66,145300,1068,1065,0.616
12/31/17,"Marinette, Wisconsin",,,,98.57881137,127000,3.227888961,3000,,,73,,,6.821111667,3.819444444,,,939,928,0.59
12/31/17,"Marquette, Wisconsin",,235,211,99.64285714,129450,3.669112742,5500,,,,,,6.337247816,3.111111111,,,,,
12/31/17,"Menominee, Wisconsin",,37,30,145.6602604,,,,,,,,,,,,,,,
12/31/17,"Milwaukee, Wisconsin",,2104,1808,108.8342441,143900,3.334445186,5000,0.991586538,1100,96,22.53,70.28,15.3163181,10.66098081,8.47,117300,1142,1036,0.962
12/31/17,"Monroe, Wisconsin",,216,183,88.20588235,148000,3.818873705,5500,,,,,,11.41304508,8.256880734,,,1065,1021,
12/31/17,"Oconto, Wisconsin",,360,319,129.8856549,169900,4.904904905,5000,,,92,28.22,64.05,8.643541979,4.899135447,11.65,154000,,,
12/31/17,"Oneida, Wisconsin",,759,654,155.9027778,212949.5,3.783783784,10000,,,105,31.38,61.64,6.256775792,2.797202797,12.1,157900,1102,1082,0.726
12/31/17,"Outagamie, Wisconsin",,756,614,108.0929487,179900,2.857142857,5000,,,96,4.44,91.36,10.16684474,5.831265509,13.11,168600,1104,1099,
12/31/17,"Ozaukee, Wisconsin",,297,240,,335000,2.456298975,9000,,,146,21.08,69.34,12.91416217,7.336956522,13.3,271900,,,
12/31/17,"Pepin, Wisconsin",,71,64,,144900,,,,,,,,,,,,1025,1013,
12/31/17,"Pierce, Wisconsin",,171,138,,250000,4.903661175,9250,,,107,16.73,74.11,9.951279314,5.649717514,13.72,208200,1245,1236,0.69
12/31/17,"Polk, Wisconsin",,264,189,133.2962876,189425,6.239085185,9500,,,102,,,9.305435539,5.809128631,,,1167,1147,0.692
12/31/17,"Portage, Wisconsin",,277,246,,187900,3.512681583,5000,,,88,12.93,78.47,9.263868756,5.714285714,12.75,168900,,,
12/31/17,"Price, Wisconsin",,298,279,,119900,,,,,70,38.97,53.94,6.095646878,3.558718861,8.66,93600,,,
12/31/17,"Racine, Wisconsin",,590,516,126.4136905,234450,2.978050922,6950,,,91,6.75,88.57,10.61210313,6.153846154,11.29,159100,1173,1161,0.918
12/31/17,"Richland, Wisconsin",,76,66,82.56198347,124900,,,,,,,,4.953615514,3.488372093,,,,,
12/31/17,"Rock, Wisconsin",,539,465,90.38461538,149900,3.977871444,5000,,,97,25.1,63.58,9.540722143,6.741573034,12.27,138600,,,
12/31/17,"Rusk, Wisconsin",,149,130,105.9293205,129900,,,,,,,,5.408017424,2.027027027,,,,,
12/31/17,"Saint Croix, Wisconsin",,438,380,168.7908497,288200,2.801120448,7000,,1297.5,133,12.01,80.63,9.244018507,5.636743215,13.02,248900,1560,1519,0.876
12/31/17,"Sauk, Wisconsin",,451,384,,214900,3.662650602,7000,,,98,18.07,71.77,8.004110288,4.47761194,12.52,179500,1181,1169,0.696
12/31/17,"Sawyer, Wisconsin",,501,419,154.4520089,239900,5.885815185,6000,,,134,40.35,50.02,6.936512438,4.205607477,12.82,186800,,,
12/31/17,"Shawano, Wisconsin",,276,248,80.95854922,124900,4.545124178,6900,,,74,13.39,81.21,8.249353068,5.53633218,10.61,121800,,,
12/31/17,"Sheboygan, Wisconsin",,467,408,113.1071429,189900,4.260006799,6050,,,80,31.84,58.87,9.197526325,5.454545455,10.88,144100,1119,1114,0.732
12/31/17,"Taylor, Wisconsin",,153,142,,129900,,,,,,,,5.88607947,2.424242424,,,,,
12/31/17,"Trempealeau, Wisconsin",,119,108,83.87096774,161200,,,,,,34.98,56.3,8.278967968,5.982905983,11.15,146400,,,
12/31/17,"Vernon, Wisconsin",,135,118,105.2928854,168500,,,,,,30.63,61.48,13.30505284,11.18421053,11.2,146500,,,
12/31/17,"Vilas, Wisconsin",,734,642,177.6785714,269950,5.22990523,10000,,,,,,5.77723611,2.209131075,,,1186,1148,0.812
12/31/17,"Walworth, Wisconsin",,861,745,154.6330735,259000,3.658536585,9980,,1410,114,25.8,66.1,7.621593166,3.351955307,11.37,197100,1412,1401,0.894
12/31/17,"Washburn, Wisconsin",,247,208,133.9545004,206000,9.697986577,13000,,,,,,8.119011855,4.291845494,,,958,965,
12/31/17,"Washington, Wisconsin",,499,418,,254500,3.126740659,5050,,,115,16.48,72.79,10.91962352,6.617647059,11.79,234700,,,
12/31/17,"Waukesha, Wisconsin",,1307,1055,163.2825259,329900,2.558779038,7000,1.00719633,1505.5,153,17.26,70.15,12.85949088,6.819672131,12.8,273900,1788,1780,1.044
12/31/17,"Waupaca, Wisconsin",,351,306,,135000,5.345211581,9100,,,,,,9.476802346,6.197183099,,,1068,1052,0.622
12/31/17,"Waushara, Wisconsin",,283,245,97.52604167,139900,5.602240896,9000,,,,,,9.310454968,5.653710247,,,,,
12/31/17,"Winnebago, Wisconsin",,453,390,,215000,3.947563295,8638.5,,,93,25.89,63.53,8.99124255,4.5,11.88,159000,1137,1121,0.754
12/31/17,"Wood, Wisconsin",,345,314,,122700,3.849114704,5000,,,71,7.14,89.87,9.799741685,6.735751295,10.2,120000,970,955,0.596
12/31/17,"Albany, Wyoming",,126,110,166.8806162,263750,,,,,167,,,7.40516171,4.255319149,14.42,207800,1176,1159,0.966
12/31/17,"Big Horn, Wyoming",,81,72,114.8828755,202000,,,,,,,,,,,,937,926,0.694
12/31/17,"Campbell, Wyoming",,383,356,127.4558732,208000,3.970994204,5950,,,149,,,17.13896556,13.49862259,14.62,198400,,,
12/31/17,"Carbon, Wyoming",,158,150,135.0574713,175000,,,,,133,,,8.760047512,5.882352941,12.92,158800,990,932,0.866
12/31/17,"Converse, Wyoming",,,,132.0029223,215000,,,,,157,,,,,14.26,202600,,,
12/31/17,"Crook, Wyoming",,,,116.5668101,210450,,,,,,,,,,,,,,
12/31/17,"Fremont, Wyoming",,306,284,132.1464982,205000,,,,,137,,,8.46876102,5.161290323,14.91,182100,1025,1001,0.78
12/31/17,"Goshen, Wyoming",,,,111.08207,149900,,,,,121,,,,,13.32,162800,986,924,0.766
12/31/17,"Hot Springs, Wyoming",,,,123.8549829,162500,,,,,157,,,,,17.01,196200,928,912,0.812
12/31/17,"Johnson, Wyoming",,,,165.9722222,232500,,,,,,,,,,17.35,215400,,,
12/31/17,"Laramie, Wyoming",,394,355,163.3249581,269500,2.440214739,7000,1.009669997,1250,166,,,9.334772178,6.466876972,13.74,214600,1295,1281,1.008
12/31/17,"Lincoln, Wyoming",,,,152.3955148,299000,,,,,131,,,,,,,,1023,
12/31/17,"Natrona, Wyoming",,,,156.372549,207000,3.899721448,6900,0.928571429,995,150,,,14.3270627,8.547008547,13.46,181200,1150,1139,0.914
12/31/17,"Park, Wyoming",,324,272,182.5635839,317500,3.079488605,10000,,,,,,8.53648125,4.854368932,16.08,243700,,,
12/31/17,"Platte, Wyoming",,,,127.8089888,175000,,,,,124,,,,,14.06,167100,982,957,0.756
12/31/17,"Sheridan, Wyoming",,,,170.8005196,229000,2.081632653,5100,,,158,,,5.759194904,1.204819277,15.81,217700,,,
12/31/17,"Sublette, Wyoming",,,,133.6302895,225000,,,,,,,,,,,,,,
12/31/17,"Sweetwater, Wyoming",,,,158.25,229000,,,,,,,,,,,,1433,1406,1.022
12/31/17,"Teton, Wyoming",,,,693.1850002,1495000,5.660377358,40000,,,,,,6.772195623,4.678362573,,,,,
12/31/17,"Uinta, Wyoming",,,,117.4673629,179450,,,,,114,,,,,12.57,171700,,,
12/31/17,"Washakie, Wyoming",,,,114.1628561,169250,,,,,112,,,,,13.22,155500,968,921,0.734
12/31/17,"Weston, Wyoming",,,,99.61651662,137000,,,,,186,,,,,19.35,282400,947,929,0.84
12/31/17,"Alameda, California",,832,554,487.9476309,749950,4.16671875,30000,2.2,3000,556,2.98,95.3,4.670595982,2.884137245,21.82,829000,3136,3075,2.186
12/31/17,"Amador, California",,199,190,198.4957882,352500,4.286939125,12100,,,191,11.42,86.15,9.964042409,6.35451505,15.55,302400,1629,1627,1.04
12/31/17,"Butte, California",,498,469,180.8888889,287795,2.737819636,10000,1.098500458,1450,181,10.88,84.64,10.24486263,7.236061684,15.94,276700,1397,1374,0.962
12/31/17,"Calaveras, California",,342,298,198.5049834,349000,2.78551532,10000,,,190,17.58,78.34,12.94162282,9.263657957,15.66,298000,1617,1620,1.04
12/31/17,"Colusa, California",,29,26,171.957672,276500,,,,,144,19.19,74.8,,,13.15,234200,1482,1484,0.898
12/31/17,"Contra Costa, California",,1063,810,337.8897331,549950,2.178649237,10000,1.829357676,2595,389,8.43,85.79,8.423908358,6.263224714,18.05,593800,2738,2709,1.814
12/31/17,"Del Norte, California",,,,,269000,2.816901408,6360,,,137,20.13,75.31,12.15598207,11.37724551,12.38,230900,,,
12/31/17,"El Dorado, California",,656,532,248.8038278,516000,2.505219643,14425,1.15625,2195,248,10.13,84.09,13.99465759,9.531502423,17.59,436300,2040,2016,1.194
12/31/17,"Fresno, California",,1379,1339,156.87913,289900,2.657810568,9950,0.910124554,1350,148,8.28,88.17,14.25380563,11.72145329,14.5,232900,1317,1298,0.88
12/31/17,"Glenn, California",,52,50,169.7607101,259500,,,,,149,23.8,69.98,,,12.51,197200,1320,1340,1.016
12/31/17,"Humboldt, California",,,,235.465368,396000,3.468033526,15000,,,197,12.03,83.7,12.37773107,9.107142857,19.1,301100,1376,1371,0.908
12/31/17,"Imperial, California",,267,284,,230000,2.926829268,7500,,,143,23.65,69.2,9.456868969,9.330143541,14.07,200900,1203,1176,0.864
12/31/17,"Inyo, California",,43,38,198.2116244,345000,,,,,,14.86,81.13,,,15.59,322000,1736,1717,1.082
12/31/17,"Kern, California",,1744,1675,136.4211506,239000,2.564115713,5900,0.900777961,1300,131,16.77,75.34,14.11806333,11.82580903,12.82,198500,1297,1267,0.882
12/31/17,"Kings, California",,166,160,141.4042282,246970,2.506963788,5550,0.853018373,1312.5,133,11.94,82.12,14.55224838,12.55060729,13.8,191900,1158,1149,0.824
12/31/17,"Lake, California",,425,396,178.3004552,260000,3.50877193,10000,1.053370787,1500,177,17.28,77.86,12.24376086,9.791666667,13.84,245100,1506,1493,1.078
12/31/17,"Lassen, California",,110,105,136.3636364,219000,,,,,119,29.73,64.65,,,10.65,161700,1254,1278,0.92
12/31/17,"Los Angeles, California",,9757,8946,406.9695904,619000,2.781641168,20000,2.218430034,3000,415,8.01,88.47,9.369687552,6.732323232,18.32,595700,2670,2614,1.946
12/31/17,"Madera, California",,431,426,161.0923563,299925,3.29036378,10000,,,144,9.65,86.85,10.94814613,8.369408369,15.75,234100,1232,1217,0.762
12/31/17,"Marin, California",,317,200,630.6762137,1250000,6.331877729,100000,2.752752753,3950,634,19.87,73.49,8.677454604,5.14541387,20.73,1094700,4411,4323,2.632
12/31/17,"Mariposa, California",,85,85,191.1472059,323800,3.688704397,10500,,,150,32.45,62.54,12.44930937,9.271523179,14.02,257700,1543,1544,0.91
12/31/17,"Mendocino, California",,306,282,,499900,4.72448604,20000,,,246,24.11,69.51,9.940412449,7.371007371,21.66,394500,,,
12/31/17,"Merced, California",,369,366,158.6799417,285000,2.977310459,9499.5,0.851116682,1300,,,,9.290181026,8.479532164,,,1279,1258,0.86
12/31/17,"Modoc, California",,,,103.0183963,151250,,,,,,,,,,,,,,
12/31/17,"Mono, California",,,,358.5641293,499000,,,,,312,16.16,80.23,13.69510843,11.53846154,16.35,404000,2083,2066,1.544
12/31/17,"Monterey, California",,,,445.5945667,795000,3.50877193,24000,1.964285714,2800,351,18.3,73.06,12.37471451,9.412861137,17.28,519100,2485,2445,1.702
12/31/17,"Napa, California",,204,186,462.9993545,774000,2.679215328,15550,2.354788069,3200,396,13.86,78.43,12.30865349,8.977035491,17.99,605700,2750,2732,1.826
12/31/17,"Nevada, California",,525,446,269.941996,523500,2.937807327,15000,1.142712037,1800,252,17.38,77.38,13.4840573,9.824046921,18.25,430800,1947,1930,1.178
12/31/17,"Orange, California",,4634,3834,416.968818,759000,2.185321929,15100,1.955719557,3022.5,426,13.54,78.04,11.62327864,7.499408564,18.97,699500,3056,3011,1.964
12/31/17,"Placer, California",,1179,1046,247.8486805,516000,2.437671685,10100,1.203399123,2000,250,11.23,84.15,12.14956905,9.221616262,17.55,461600,2159,2140,1.174
12/31/17,"Plumas, California",,,,192.5837321,299500,6.815761448,20450,,,157,26.02,69.49,8.833854429,5.136986301,13.22,235900,1486,1491,0.984
12/31/17,"Riverside, California",,7423,7736,200.3931848,394000,2.500625156,10000,1.162790698,2150,195,12.79,82.13,11.95746435,9.990670191,14.96,354500,1990,1965,1.146
12/31/17,"Sacramento, California",,1775,1616,214.5702903,348000,2.264150943,10000,1.142578965,1650,220,6.53,89.96,11.0590889,8.696609423,16.4,344300,1731,1706,1.156
12/31/17,"San Benito, California",,,,283.7488604,569345,,,,,300,15.95,74.82,11.94797669,9.691629956,18.5,522600,2418,2392,1.34
12/31/17,"San Bernardino, California",,5316,5204,194.0124318,317894,2.592592593,10000,1.126904872,1800,211,8.08,87.88,10.24376808,8.329773601,15.5,322100,1699,1675,1.156
12/31/17,"San Diego, California",,4668,4334,356.7367868,615000,2.307692308,14000,1.990740741,2550,359,8.94,86.61,14.46714212,10.91412046,17.95,565000,2571,2546,1.72
12/31/17,"San Francisco, California",,,,1020.488574,1195000,3.288288288,27500,4.093947866,4395,1011,7.5,89.73,4.868941964,2.56916996,25.01,1293700,4220,4311,3.382
12/31/17,"San Joaquin, California",,772,747,201.2620192,360000,2.494215017,10000,1.013277428,1800,195,2.67,95.89,9.875924874,8.21845175,16.45,329900,1663,1641,1.032
12/31/17,"San Luis Obispo, California",,889,798,361.3449222,675000,2.444444444,13000,1.642680921,2300,353,11.21,83.46,13.9492425,9.578544061,19.77,595000,2505,2496,1.516
12/31/17,"San Mateo, California",,373,250,795.2380531,1298444,4.345068437,72999.5,2.922077922,3950,876,2.7,96.38,5.343150519,2.668539326,26.41,1280000,3982,3902,2.898
12/31/17,"Santa Barbara, California",,779,712,495.4428324,895000,2.749326146,20000,,3550,391,17.76,73.19,9.586176977,6.362007168,18.42,581800,,,
12/31/17,"Santa Clara, California",,837,494,621.4199794,999974.5,4.545454545,70000,2.55700936,3495,748,0.82,98.88,5.975836609,3.559435863,28.12,1196600,3540,3517,2.394
12/31/17,"Santa Cruz, California",,317,251,522.9789323,827000,3.550572693,28000,2.433683458,3200,532,9.72,85.9,10.6654306,6.844741235,20.87,790600,3051,3024,2.21
12/31/17,"Shasta, California",,548,516,171.5309201,288000,2.463414634,7000,0.972955145,1425,164,16.44,75.68,14.1367463,10.09667025,14.82,239500,1327,1301,0.922
12/31/17,"Sierra, California",,,,229.9527723,,,,,,,,,,,,,,,
12/31/17,"Siskiyou, California",,271,248,150.7527488,235000,3.347301431,11000,,,132,30.56,64.82,9.386849277,6.875,11.69,203700,,,
12/31/17,"Solano, California",,,,248.5360824,426880,2.071411552,10000,1.369406558,2050,257,2.9,94.95,9.993659777,9.306930693,16.4,413600,2103,2085,1.34
12/31/17,"Sonoma, California",,485,394,425.2158262,699000,3.710587911,25250.5,2.13723983,2800,413,7.46,89.48,10.05571125,7.460035524,19.01,627000,2687,2658,1.806
12/31/17,"Stanislaus, California",,736,704,187.4305556,309965,2.272727273,9900,0.950312316,1500,186,3.09,95.23,11.20776753,9.062103929,16.24,286500,1452,1441,0.982
12/31/17,"Sutter, California",,165,150,167.4096386,294000,2.356902357,5600,0.907397504,1400,166,4.56,93.73,14.03556743,10.89494163,15.98,280300,1431,1429,0.866
12/31/17,"Tehama, California",,90,86,155.2768166,250000,3.502501787,10000,,,145,12.73,83.28,12.20400285,8.791208791,14.15,194600,1163,1155,0.872
12/31/17,"Trinity, California",,,,243.3333333,327000,,,,,,,,,,,,,,
12/31/17,"Tulare, California",,698,715,139.5297575,239900,2.684563758,6000,0.835231587,1250,135,11.91,81.83,15.31646432,12.6746507,13.64,196100,1196,1195,0.842
12/31/17,"Tuolumne, California",,425,394,181.4236111,285000,3.168305744,10000,,,,,,11.14502404,7.142857143,,,1454,1445,1.006
12/31/17,"Ventura, California",,1254,1114,349.55245,645774,2.149859944,13000,1.747030049,2800,341,7.92,86.19,11.20556724,7.190916737,17.66,577300,2725,2701,1.66
12/31/17,"Yolo, California",,161,125,257.861272,399900,2.817738184,10000,,2050,258,7.36,87.91,10.06037026,7.142857143,17.17,410800,2015,2004,1.292
12/31/17,"Yuba, California",,119,116,159.9231053,276900,2.179981226,5000,,,155,10.17,87.17,13.22704902,12.29508197,14.53,250400,1359,1339,0.92
12/31/17,"Adams, Colorado",,553,482,209.793471,355800,2.375296912,10000,1.346207691,1800,221,5.33,89.39,9.543974914,5.626450116,13.87,308100,1858,1847,1.348
12/31/17,"Alamosa, Colorado",,48,44,105.0165837,193250,,,,,101,54.34,37.31,,,10.87,149300,,,
12/31/17,"Arapahoe, Colorado",,746,619,224.895021,375000,2.090163934,8900,1.404682274,1800,229,6.02,89.79,12.16948866,7.467532468,14.63,354100,1989,1970,1.346
12/31/17,"Archuleta, Colorado",,,,199.4489034,426000,3.272727273,10000,,,165,69.5,24.19,8.744698852,5.027932961,13.56,315000,1701,1603,1.01
12/31/17,"Boulder, Colorado",,1013,746,319.7344361,583325,2.318039645,10950,1.828094933,2100,284,15.03,76.1,11.42827001,6.1003861,18.95,502400,2223,2199,1.274
12/31/17,"Broomfield, Colorado",,119,92,231.7828196,492500,2.262443439,10000,1.365853659,2000,237,13.68,74.91,14.06589351,8.778625954,15.77,402200,2151,2138,1.256
12/31/17,"Chaffee, Colorado",,172,148,245.2357071,425000,3.728522337,17500,,,226,17.64,74.13,8.23067599,4.958677686,15.17,350000,,,
12/31/17,"Clear Creek, Colorado",,,,300.6186256,430000,,,,,235,12.48,82.14,,,13.74,319800,1800,1796,1.47
12/31/17,"Conejos, Colorado",,,,111.867549,,,,,,,,,,,,,1204,1206,0.868
12/31/17,"Costilla, Colorado",,,,136.4522417,169500,,,,,,,,,,,,,,
12/31/17,"Crowley, Colorado",,10,8,,,,,,,,,,,,,,1055,1067,0.762
12/31/17,"Custer, Colorado",,183,173,159.2234056,325000,,,,,,,,6.991873725,3.804347826,,,,,
12/31/17,"Delta, Colorado",,,,155.2041403,315000,7.407407407,16100,,,126,12.12,82.72,7.672386573,4.633204633,12.39,187900,1268,1269,0.838
12/31/17,"Denver, Colorado",,1317,1129,343.9153439,472000,2.272727273,10000,1.842696629,1995,332,8.78,85.18,13.79444099,8.579691517,16.08,392600,2054,2029,1.702
12/31/17,"Douglas, Colorado",,935,758,221.5314092,514999.5,2.06238735,10000,1.268181818,2200,225,3.8,92.62,12.85363158,6.696428571,15.79,469300,2454,2433,1.206
12/31/17,"Eagle, Colorado",,822,700,578.9875479,,3.284789644,41500,,,423,17.94,76.69,5.603860425,4.515418502,15.55,683500,3348,3300,2.14
12/31/17,"Elbert, Colorado",,67,54,217.1156112,517000,2.617979927,15000,,,262,10.81,85.61,21.04429903,16.66666667,13.59,462700,2787,2741,1.574
12/31/17,"El Paso, Colorado",,1359,1054,172.6098498,329000,2.012658228,6000,1.028277635,1495,143,3.31,94.37,13.20151263,8.912579957,14.68,268200,1521,1496,0.822
12/31/17,"Fremont, Colorado",,226,207,108.7245007,229000,3.092783505,7500,,,,,,12.55624798,9.271523179,,,1176,1164,0.828
12/31/17,"Garfield, Colorado",,371,339,215.7377049,438000,3.301424997,13000,1.057239784,1495,244,19.96,70.67,8.468473608,5.345211581,16.68,368800,1797,1764,1.196
12/31/17,"Gilpin, Colorado",,41,28,206.4389854,465000,,,,,214,37.41,52.63,,,14.47,315500,1758,1755,1.234
12/31/17,"Grand, Colorado",,,,250.8740508,499000,4.516560297,18000,,,290,7.98,89.35,6.645539348,3.583061889,14.04,298100,1686,1679,1.698
12/31/17,"Gunnison, Colorado",,,,350.9571559,645000,5.251693149,50000,,,,,,6.5301483,4.347826087,,,1688,1672,1.664
12/31/17,"Hinsdale, Colorado",,,,240.2167248,445000,,,,,,,,,,,,,,
12/31/17,"Huerfano, Colorado",,,,131.1057692,279000,,,,,,,,,,,,1131,1160,0.58
12/31/17,"Jefferson, Colorado",,841,676,263.8326443,449500,2.352941176,10000,1.481481481,1877.5,250,6.04,88,12.39958143,7.249255214,16.02,398000,2053,2045,1.34
12/31/17,"Kit Carson, Colorado",,,,,215000,,,,,,,,,,,,1376,1379,1.074
12/31/17,"Lake, Colorado",,57,40,,298600,,,,,176,17.38,78.25,,,12.99,223400,1395,1393,1.158
